"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4106","Ошибка перехода на страницу производителя товара @BUG","firefox","Wed Jul 23 02:28:34 GMT 2025","passed","Wed Jul 23 02:28:38 GMT 2025","","academybugs.test.js","",""
"","17960","Ошибка отображения количества товара на главной странице @BUG","firefox","Wed Jul 23 02:25:13 GMT 2025","failed","Wed Jul 23 02:25:31 GMT 2025","","academybugs.test.js","",""
"","6879","Ошибка смены валюты @BUG","firefox","Wed Jul 23 02:26:46 GMT 2025","passed","Wed Jul 23 02:26:53 GMT 2025","","academybugs.test.js","",""
"","18006","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Wed Jul 23 02:27:30 GMT 2025","failed","Wed Jul 23 02:27:48 GMT 2025","","academybugs.test.js","",""
"","8996","Ошибка увеличения количества товаров в корзине @BUG","firefox","Wed Jul 23 02:25:33 GMT 2025","passed","Wed Jul 23 02:25:42 GMT 2025","","academybugs.test.js","",""
"","13107","Ошибка публикации комментария к товару @BUG","firefox","Wed Jul 23 02:28:20 GMT 2025","failed","Wed Jul 23 02:28:33 GMT 2025","","academybugs.test.js","",""
"","13781","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Wed Jul 23 02:29:11 GMT 2025","failed","Wed Jul 23 02:29:25 GMT 2025","","academybugs.test.js","",""
"","19663","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Wed Jul 23 02:26:25 GMT 2025","failed","Wed Jul 23 02:26:45 GMT 2025","","academybugs.test.js","",""
